date,state,positive_raw,positive,total
2020-09-21,Одеська,203,203,2902
2020-09-22,Одеська,151,151,1779
2020-09-23,Одеська,189,189,1874
2020-09-24,Одеська,248,248,1903
2020-09-25,Одеська,197,197,1956
2020-09-26,Одеська,279,279,891
2020-09-27,Одеська,88,88,553
2020-09-28,Одеська,262,262,2326
2020-09-29,Одеська,292,292,2224
2020-09-30,Одеська,280,280,2385
2020-10-01,Одеська,249,249,2132
2020-10-02,Одеська,230,230,2332
2020-10-03,Одеська,413,413,1128
2020-10-04,Одеська,77,77,550
2020-10-05,Одеська,317,317,2900
2020-10-06,Одеська,456,456,2971
2020-10-07,Одеська,344,344,2991
2020-10-08,Одеська,401,401,2547
2020-10-09,Одеська,229,229,2331
2020-10-10,Одеська,200,200,934
2020-10-11,Одеська,133,133,557
2020-10-12,Одеська,519,519,3095
2020-10-13,Одеська,309,309,2560
2020-10-14,Одеська,266,266,1154
2020-10-15,Одеська,358,358,1813
2020-10-16,Одеська,453,453,2185
2020-10-17,Одеська,409,409,1156
2020-10-18,Одеська,349,349,632
2020-10-19,Одеська,421,421,2737
2020-10-20,Одеська,423,423,2390
2020-10-21,Одеська,444,444,3584
2020-10-22,Одеська,358,358,2943
2020-10-24,Одеська,601,601,845
2020-10-25,Одеська,270,270,678
2020-10-26,Одеська,581,581,2246
2020-10-27,Одеська,502,502,1450
2020-10-28,Одеська,420,420,3093
2020-10-29,Одеська,402,402,2053
2020-10-30,Одеська,730,730,1990
2020-10-31,Одеська,482,500,2598
2020-11-01,Одеська,177,199,1966
2020-11-02,Одеська,429,543,3481
2020-11-03,Одеська,152,270,3436
2020-03-27,Полтавська,1,1,24
2020-03-29,Полтавська,0,0,6
2020-03-30,Полтавська,0,0,15
2020-03-31,Полтавська,1,1,9
2020-04-01,Полтавська,2,2,45
2020-04-02,Полтавська,0,0,12
2020-04-03,Полтавська,4,4,24
2020-04-04,Полтавська,1,1,45
2020-04-05,Полтавська,3,3,36
2020-04-07,Полтавська,5,5,66
2020-04-08,Полтавська,2,2,63
2020-04-09,Полтавська,1,1,99
2020-04-10,Полтавська,4,4,132
2020-04-11,Полтавська,1,1,90
2020-04-12,Полтавська,0,0,12
2020-04-13,Полтавська,1,1,12
2020-04-14,Полтавська,2,2,153
2020-04-15,Полтавська,0,0,120
2020-04-16,Полтавська,13,13,132
2020-04-17,Полтавська,10,10,204
2020-04-18,Полтавська,11,11,81
2020-04-19,Полтавська,2,2,87
2020-04-20,Полтавська,38,38,126
2020-04-21,Полтавська,18,18,144
2020-04-22,Полтавська,42,42,162
2020-04-23,Полтавська,0,0,57
2020-04-24,Полтавська,9,9,165
2020-04-25,Полтавська,0,0,72
2020-04-26,Полтавська,4,4,159
2020-04-27,Полтавська,4,4,69
2020-04-28,Полтавська,8,8,150
2020-04-29,Полтавська,16,16,147
2020-04-30,Полтавська,8,8,465
2020-05-01,Полтавська,0,0,100
2020-05-02,Полтавська,10,10,225
2020-05-03,Полтавська,6,6,250
2020-05-04,Полтавська,5,5,455
2020-05-05,Полтавська,2,2,375
2020-05-06,Полтавська,2,2,310
2020-05-07,Полтавська,3,3,435
2020-05-08,Полтавська,1,1,240
2020-05-09,Полтавська,6,6,275
2020-05-10,Полтавська,1,1,415
2020-05-11,Полтавська,1,1,225
2020-05-12,Полтавська,9,9,460
2020-05-13,Полтавська,1,1,175
2020-05-14,Полтавська,0,0,260
2020-05-15,Полтавська,5,5,435
2020-05-16,Полтавська,1,1,392
2020-05-17,Полтавська,0,0,192
2020-05-18,Полтавська,0,0,232
2020-05-19,Полтавська,1,1,152
2020-05-20,Полтавська,1,1,88
2020-05-21,Полтавська,0,0,104
2020-05-22,Полтавська,0,0,120
2020-05-23,Полтавська,0,0,256
2020-05-24,Полтавська,0,0,40
2020-05-25,Полтавська,1,1,200
2020-05-26,Полтавська,1,1,104
2020-05-27,Полтавська,0,0,88
2020-05-28,Полтавська,1,1,136
2020-05-29,Полтавська,0,0,88
2020-05-30,Полтавська,1,1,112
2020-05-31,Полтавська,0,0,112
2020-06-01,Полтавська,1,1,262
2020-06-02,Полтавська,1,1,366
2020-06-03,Полтавська,0,0,289
2020-06-04,Полтавська,0,0,675
2020-06-05,Полтавська,1,1,443
2020-06-06,Полтавська,0,0,290
2020-06-07,Полтавська,1,1,188
2020-06-08,Полтавська,1,1,152
2020-06-09,Полтавська,1,1,540
2020-06-10,Полтавська,1,1,515
2020-06-11,Полтавська,0,0,589
2020-06-12,Полтавська,0,0,817
2020-06-13,Полтавська,0,0,262
2020-06-14,Полтавська,2,2,149
2020-06-15,Полтавська,0,0,526
2020-06-16,Полтавська,2,2,601
2020-06-17,Полтавська,5,5,708
2020-06-18,Полтавська,3,3,512
2020-06-19,Полтавська,1,1,403
2020-06-20,Полтавська,1,1,183
2020-06-21,Полтавська,1,1,137
2020-06-22,Полтавська,3,3,739
2020-06-23,Полтавська,3,3,696
2020-06-24,Полтавська,2,2,577
2020-06-25,Полтавська,2,2,1341
2020-06-26,Полтавська,5,5,540
2020-06-27,Полтавська,2,2,211
2020-06-28,Полтавська,2,2,208
2020-06-29,Полтавська,1,1,188
2020-06-30,Полтавська,6,6,578
2020-07-01,Полтавська,1,1,603
2020-07-02,Полтавська,2,2,416
2020-07-03,Полтавська,0,0,615
2020-07-04,Полтавська,1,1,213
2020-07-05,Полтавська,0,0,123
2020-07-06,Полтавська,2,2,573
2020-07-07,Полтавська,2,2,692
2020-07-08,Полтавська,0,0,851
2020-07-09,Полтавська,3,3,936
2020-07-10,Полтавська,1,1,1087
2020-07-11,Полтавська,0,0,139
2020-07-12,Полтавська,1,1,145
2020-07-13,Полтавська,2,2,1027
2020-07-14,Полтавська,2,2,942
2020-07-15,Полтавська,4,4,957
2020-07-16,Полтавська,6,6,660
2020-07-18,Полтавська,1,1,146
2020-07-19,Полтавська,1,1,154
2020-07-20,Полтавська,3,3,755
2020-07-21,Полтавська,5,5,1063
2020-07-22,Полтавська,7,7,805
2020-07-24,Полтавська,11,11,674
2020-07-25,Полтавська,9,9,358
2020-07-26,Полтавська,1,1,324
2020-07-28,Полтавська,15,15,583
2020-07-29,Полтавська,6,6,1375
2020-07-30,Полтавська,9,9,789
2020-07-31,Полтавська,6,6,805
2020-08-01,Полтавська,7,7,148
2020-08-02,Полтавська,0,0,304
2020-08-03,Полтавська,6,6,822
2020-08-05,Полтавська,5,5,725
2020-08-06,Полтавська,13,13,736
2020-08-07,Полтавська,4,4,888
2020-08-08,Полтавська,1,1,322
2020-08-09,Полтавська,3,3,141
2020-08-10,Полтавська,8,8,1006
2020-08-11,Полтавська,12,12,822
2020-08-12,Полтавська,3,3,908
2020-08-16,Полтавська,7,7,202
2020-08-17,Полтавська,12,12,1123
2020-08-18,Полтавська,11,11,1077
2020-08-20,Полтавська,21,21,1121
2020-08-21,Полтавська,19,19,742
2020-08-22,Полтавська,16,16,231
2020-08-23,Полтавська,7,7,152
2020-08-24,Полтавська,4,4,180
2020-08-25,Полтавська,6,6,848
2020-08-26,Полтавська,7,7,1040
2020-08-27,Полтавська,20,20,1003
2020-08-28,Полтавська,29,29,1016
2020-08-29,Полтавська,24,24,198
2020-08-30,Полтавська,25,25,204
2020-08-31,Полтавська,22,22,1142
2020-09-01,Полтавська,17,17,934
2020-09-02,Полтавська,22,22,967
2020-09-03,Полтавська,25,25,1029
2020-09-04,Полтавська,30,30,1199
2020-09-05,Полтавська,27,27,339
2020-09-06,Полтавська,25,25,336
2020-09-07,Полтавська,21,21,1131
2020-09-08,Полтавська,18,18,1508
2020-09-09,Полтавська,62,62,1781
2020-09-10,Полтавська,35,35,2000
2020-09-11,Полтавська,41,41,1177
2020-09-12,Полтавська,41,41,433
2020-09-13,Полтавська,12,12,279
2020-09-14,Полтавська,28,28,1439
2020-09-15,Полтавська,49,49,1562
2020-09-16,Полтавська,60,60,1337
2020-09-17,Полтавська,32,32,1475
2020-09-18,Полтавська,76,76,1779
2020-09-19,Полтавська,50,50,340
2020-09-20,Полтавська,16,16,316
2020-09-21,Полтавська,51,51,1375
2020-09-22,Полтавська,51,51,1509
2020-09-23,Полтавська,71,71,1368
2020-09-24,Полтавська,75,75,1236
2020-09-25,Полтавська,78,78,1861
2020-09-26,Полтавська,79,79,504
2020-09-27,Полтавська,73,73,426
2020-09-28,Полтавська,93,93,894
2020-09-29,Полтавська,108,108,1282
2020-09-30,Полтавська,92,92,1836
2020-10-01,Полтавська,177,177,1211
2020-10-02,Полтавська,173,173,1992
2020-10-03,Полтавська,151,151,482
2020-10-04,Полтавська,144,144,506
2020-10-05,Полтавська,215,215,1567
2020-10-06,Полтавська,216,216,1634
2020-10-07,Полтавська,257,257,1640
2020-10-08,Полтавська,306,306,1454
2020-10-09,Полтавська,292,292,1840
2020-10-10,Полтавська,255,255,622
2020-10-11,Полтавська,249,249,527
2020-10-12,Полтавська,183,183,1547
2020-10-13,Полтавська,230,230,1716
2020-10-14,Полтавська,245,245,700
2020-10-15,Полтавська,276,276,1781
2020-10-16,Полтавська,430,430,1399
2020-10-17,Полтавська,286,286,805
2020-10-18,Полтавська,153,153,617
2020-10-19,Полтавська,212,212,1844
2020-10-20,Полтавська,546,546,1660
2020-10-21,Полтавська,264,264,1623
2020-10-22,Полтавська,200,200,2087
2020-10-24,Полтавська,222,222,819
2020-10-25,Полтавська,198,198,713
2020-10-26,Полтавська,152,152,1999
2020-10-27,Полтавська,202,202,1941
2020-10-28,Полтавська,371,371,1865
2020-10-29,Полтавська,439,439,1458
2020-10-30,Полтавська,294,294,2166
2020-10-31,Полтавська,116,116,518
2020-11-01,Полтавська,139,142,1073
2020-11-02,Полтавська,310,362,1789
2020-11-03,Полтавська,308,526,3123
2020-03-14,Рівненська,1,1,12
2020-03-16,Рівненська,0,0,6
2020-03-17,Рівненська,0,0,6
2020-03-18,Рівненська,0,0,12
2020-03-19,Рівненська,0,0,9
2020-03-20,Рівненська,0,0,6
2020-03-21,Рівненська,0,0,18
2020-03-22,Рівненська,0,0,6
2020-03-23,Рівненська,0,0,12
2020-03-24,Рівненська,0,0,3
2020-03-25,Рівненська,0,0,6
2020-03-26,Рівненська,9,9,39
2020-03-28,Рівненська,0,0,33
2020-03-29,Рівненська,2,2,21
2020-03-30,Рівненська,3,3,39
2020-03-31,Рівненська,3,3,54
2020-04-01,Рівненська,4,4,39
2020-04-02,Рівненська,7,7,120
2020-04-03,Рівненська,6,6,66
2020-04-04,Рівненська,7,7,72
2020-04-05,Рівненська,1,1,42
2020-04-06,Рівненська,4,4,87
2020-04-07,Рівненська,10,10,189
2020-04-08,Рівненська,12,12,114
2020-04-09,Рівненська,19,19,162
2020-04-10,Рівненська,28,28,192
2020-04-11,Рівненська,8,8,132
2020-04-12,Рівненська,5,5,66
2020-04-13,Рівненська,21,21,447
2020-04-14,Рівненська,53,53,471
2020-04-15,Рівненська,38,38,285
2020-04-16,Рівненська,33,33,186
2020-04-17,Рівненська,24,24,183
2020-04-18,Рівненська,16,16,135
2020-04-19,Рівненська,8,8,66
2020-04-20,Рівненська,24,24,366
2020-04-21,Рівненська,22,22,465
2020-04-22,Рівненська,49,49,504
2020-04-23,Рівненська,41,41,426
2020-04-24,Рівненська,50,50,522
2020-04-25,Рівненська,23,23,207
2020-04-26,Рівненська,12,12,147
2020-04-27,Рівненська,20,20,309
2020-04-28,Рівненська,48,48,558
2020-04-29,Рівненська,43,43,453
2020-04-30,Рівненська,33,33,605
2020-05-01,Рівненська,33,33,620
2020-05-02,Рівненська,26,26,300
2020-05-03,Рівненська,22,22,400
2020-05-04,Рівненська,16,16,1035
2020-05-05,Рівненська,47,47,1160
2020-05-06,Рівненська,44,44,1025
2020-05-07,Рівненська,48,48,1375
2020-05-08,Рівненська,30,30,1235
2020-05-09,Рівненська,52,52,480
2020-05-10,Рівненська,16,16,515
2020-05-11,Рівненська,12,12,760
2020-05-12,Рівненська,37,37,1095
2020-05-13,Рівненська,21,21,1535
2020-05-14,Рівненська,21,21,735
2020-05-15,Рівненська,41,41,1350
2020-05-16,Рівненська,34,34,1352
2020-05-17,Рівненська,8,8,584
2020-05-18,Рівненська,39,39,2224
2020-05-19,Рівненська,32,32,1944
2020-05-20,Рівненська,71,71,2032
2020-05-21,Рівненська,46,46,2616
2020-05-22,Рівненська,43,43,1528
2020-05-23,Рівненська,18,18,744
2020-05-24,Рівненська,21,21,1104
2020-05-25,Рівненська,61,61,2272
2020-05-26,Рівненська,44,44,2080
2020-05-27,Рівненська,57,57,3016
2020-05-28,Рівненська,59,59,1784
2020-05-29,Рівненська,56,56,1968
2020-05-30,Рівненська,65,65,512
2020-05-31,Рівненська,8,8,512
2020-06-01,Рівненська,65,65,775
2020-06-02,Рівненська,54,54,729
2020-06-03,Рівненська,37,37,792
2020-06-04,Рівненська,62,62,354
2020-06-05,Рівненська,42,42,558
2020-06-06,Рівненська,32,32,318
2020-06-07,Рівненська,11,11,137
2020-06-08,Рівненська,26,26,192
2020-06-09,Рівненська,33,33,571
2020-06-10,Рівненська,97,97,867
2020-06-11,Рівненська,96,96,1077
2020-06-12,Рівненська,58,58,1475
2020-06-13,Рівненська,69,69,374
2020-06-14,Рівненська,15,15,96
2020-06-15,Рівненська,41,41,816
2020-06-16,Рівненська,37,37,916
2020-06-17,Рівненська,62,62,1089
2020-06-18,Рівненська,100,100,780
2020-06-19,Рівненська,108,108,904
2020-06-20,Рівненська,71,71,458
2020-06-21,Рівненська,63,63,288
2020-06-22,Рівненська,74,74,615
2020-06-23,Рівненська,110,110,1012
2020-06-24,Рівненська,70,70,1064
2020-06-25,Рівненська,100,100,839
2020-06-26,Рівненська,136,136,1207
2020-06-27,Рівненська,55,55,752
2020-06-28,Рівненська,61,61,288
2020-06-29,Рівненська,64,64,299
2020-06-30,Рівненська,160,160,896
2020-07-01,Рівненська,100,100,1012
2020-07-02,Рівненська,76,76,1611
2020-07-03,Рівненська,69,69,1221
2020-07-04,Рівненська,70,70,726
2020-07-05,Рівненська,70,70,362
2020-07-06,Рівненська,36,36,1391
2020-07-07,Рівненська,70,70,984
2020-07-08,Рівненська,76,76,1355
2020-07-09,Рівненська,81,81,1417
2020-07-10,Рівненська,62,62,1201
2020-07-11,Рівненська,86,86,745
2020-07-12,Рівненська,81,81,576
2020-07-13,Рівненська,40,40,1401
2020-07-14,Рівненська,76,76,1363
2020-07-15,Рівненська,64,64,1403
2020-07-16,Рівненська,80,80,1209
2020-07-18,Рівненська,77,77,665
2020-07-19,Рівненська,54,54,182
2020-07-20,Рівненська,47,47,1467
2020-07-21,Рівненська,45,45,3642
2020-07-22,Рівненська,87,87,1631
2020-07-24,Рівненська,112,112,1326
2020-07-25,Рівненська,79,79,780
2020-07-26,Рівненська,62,62,601
2020-07-28,Рівненська,74,74,1473
2020-07-29,Рівненська,97,97,1169
2020-07-30,Рівненська,108,108,1982
2020-07-31,Рівненська,89,89,1884
2020-08-01,Рівненська,81,81,711
2020-08-02,Рівненська,89,89,228
2020-08-03,Рівненська,73,73,1358
2020-08-05,Рівненська,121,121,1971
2020-08-06,Рівненська,101,101,1860
2020-08-07,Рівненська,106,106,2134
2020-08-08,Рівненська,100,100,728
2020-08-09,Рівненська,63,63,192
2020-08-10,Рівненська,99,99,1424
2020-08-11,Рівненська,83,83,1992
2020-08-12,Рівненська,104,104,1358
2020-08-16,Рівненська,87,87,646
